fecha;maxima;minima;estacion
6/1/2023;30.6;12.2;RIO GRANDE
7/1/2023;27.9;12.2;AEROPARQUE AERO
7/1/2023;25.3;16.0;LAS LOMITAS
7/1/2023;36.7;13.4;RIO GRANDE
8/1/2023;39.0;2.8;AEROPARQUE AERO
8/1/2023;35.7;2.8;LAS LOMITAS
8/1/2023;33.0;10.7;RIO GRANDE
9/1/2023;21.5;15.2;AEROPARQUE AERO
9/1/2023;21.3;19.9;LAS LOMITAS
9/1/2023;21.4;13.9;RIO GRANDE
10/1/2023;36.8;15.0;AEROPARQUE AERO
10/1/2023;37.9;15.3;LAS LOMITAS
10/1/2023;35.9;11.1;RIO GRANDE
11/1/2023;28.0;7.9;AEROPARQUE AERO
11/1/2023;29.1;13.3;LAS LOMITAS
11/1/2023;39.5;16.0;RIO GRANDE
12/1/2023;20.9;0.4;AEROPARQUE AERO
12/1/2023;34.2;9.9;LAS LOMITAS
12/1/2023;28.9;11.8;RIO GRANDE
13/1/2023;26.9;6.9;AEROPARQUE AERO
13/1/2023;22.6;12.9;LAS LOMITAS
13/1/2023;20.6;5.3;RIO GRANDE
14/1/2023;33.1;6.7;AEROPARQUE AERO
14/1/2023;28.9;7.6;LAS LOMITAS
14/1/2023;33.8;14.3;RIO GRANDE
15/1/2023;20.7;6.2;AEROPARQUE AERO
15/1/2023;24.2;19.8;LAS LOMITAS
15/1/2023;26.5;14.7;RIO GRANDE
16/1/2023;20.3;13.2;AEROPARQUE AERO
16/1/2023;24.8;13.2;LAS LOMITAS
16/1/2023;25.5;6.0;RIO GRANDE
17/1/2023;33.9;3.9;AEROPARQUE AERO
17/1/2023;28.8;15.5;LAS LOMITAS
17/1/2023;31.7;17.0;RIO GRANDE
18/1/2023;31.6;7.1;AEROPARQUE AERO
18/1/2023;34.9;10.7;LAS LOMITAS
18/1/2023;23.3;2.9;RIO GRANDE
19/1/2023;26.8;7.5;AEROPARQUE AERO
19/1/2023;27.1;0.5;LAS LOMITAS
19/1/2023;31.0;19.5;RIO GRANDE
20/1/2023;20.9;11.8;AEROPARQUE AERO
20/1/2023;29.1;9.7;LAS LOMITAS
20/1/2023;25.2;0.9;RIO GRANDE
21/1/2023;26.6;2.9;AEROPARQUE AERO
21/1/2023;28.9;9.2;LAS LOMITAS
21/1/2023;30.6;8.1;RIO GRANDE
22/1/2023;24.0;16.3;AEROPARQUE AERO
22/1/2023;24.4;4.4;LAS LOMITAS
22/1/2023;30.7;8.5;RIO GRANDE
23/1/2023;36.1;8.7;AEROPARQUE AERO
23/1/2023;33.2;8.2;LAS LOMITAS
23/1/2023;35.4;15.2;RIO GRANDE
24/1/2023;23.9;3.9;AEROPARQUE AERO
24/1/2023;35.1;11.5;LAS LOMITAS
24/1/2023;23.5;0.2;RIO GRANDE
25/1/2023;32.3;17.3;AEROPARQUE AERO
25/1/2023;27.0;9.1;LAS LOMITAS
25/1/2023;28.1;12.9;RIO GRANDE
26/1/2023;30.7;16.6;AEROPARQUE AERO
26/1/2023;35.7;15.6;LAS LOMITAS
26/1/2023;26.4;14.1;RIO GRANDE
27/1/2023;35.2;16.0;AEROPARQUE AERO
27/1/2023;26.1;0.3;LAS LOMITAS
27/1/2023;32.4;15.7;RIO GRANDE
28/1/2023;26.8;8.5;AEROPARQUE AERO
28/1/2023;35.3;17.6;LAS LOMITAS
28/1/2023;20.4;10.3;RIO GRANDE
29/1/2023;25.8;15.9;AEROPARQUE AERO
29/1/2023;35.2;13.1;LAS LOMITAS
29/1/2023;29.7;15.0;RIO GRANDE
30/1/2023;38.2;5.1;AEROPARQUE AERO
30/1/2023;29.6;0.5;LAS LOMITAS
30/1/2023;37.9;18.6;RIO GRANDE
31/1/2023;27.2;3.5;AEROPARQUE AERO
31/1/2023;26.3;0.4;LAS LOMITAS
31/1/2023;27.8;5.9;RIO GRANDE
1/2/2023;30.5;19.7;AEROPARQUE AERO
1/2/2023;21.8;13.4;LAS LOMITAS
1/2/2023;20.9;11.6;RIO GRANDE
2/2/2023;33.2;17.2;AEROPARQUE AERO
2/2/2023;39.5;16.4;LAS LOMITAS
2/2/2023;38.6;4.7;RIO GRANDE
3/2/2023;24.0;19.8;AEROPARQUE AERO
3/2/2023;28.2;14.5;LAS LOMITAS
3/2/2023;31.2;19.3;RIO GRANDE
4/2/2023;39.0;15.8;AEROPARQUE AERO
4/2/2023;37.6;2.8;LAS LOMITAS
4/2/2023;28.1;15.5;RIO GRANDE
5/2/2023;38.0;9.7;AEROPARQUE AERO
5/2/2023;30.3;12.2;LAS LOMITAS
5/2/2023;32.1;16.6;RIO GRANDE
6/2/2023;26.4;11.0;AEROPARQUE AERO
6/2/2023;38.3;1.8;LAS LOMITAS
6/2/2023;36.3;15.2;RIO GRANDE
7/2/2023;24.1;9.2;AEROPARQUE AERO
7/2/2023;33.0;18.5;LAS LOMITAS
7/2/2023;32.7;18.3;RIO GRANDE
8/2/2023;33.4;10.8;AEROPARQUE AERO
8/2/2023;34.8;0.4;LAS LOMITAS
8/2/2023;22.3;7.9;RIO GRANDE
9/2/2023;36.7;15.1;AEROPARQUE AERO
9/2/2023;27.7;14.2;LAS LOMITAS
9/2/2023;37.6;9.9;RIO GRANDE
10/2/2023;24.2;1.2;AEROPARQUE AERO
10/2/2023;23.9;4.7;LAS LOMITAS
10/2/2023;28.7;7.3;RIO GRANDE
11/2/2023;25.8;1.3;AEROPARQUE AERO
11/2/2023;38.6;13.7;LAS LOMITAS
11/2/2023;37.2;15.1;RIO GRANDE
12/2/2023;23.8;6.7;AEROPARQUE AERO
12/2/2023;38.3;9.2;LAS LOMITAS
12/2/2023;32.0;16.9;RIO GRANDE
13/2/2023;27.4;7.8;AEROPARQUE AERO
13/2/2023;22.2;1.7;LAS LOMITAS
13/2/2023;33.9;8.8;RIO GRANDE
14/2/2023;35.6;7.4;AEROPARQUE AERO
14/2/2023;36.5;2.8;LAS LOMITAS
14/2/2023;22.7;7.7;RIO GRANDE
15/2/2023;37.4;10.7;AEROPARQUE AERO
15/2/2023;34.2;5.8;LAS LOMITAS
15/2/2023;38.7;19.0;RIO GRANDE
16/2/2023;25.3;10.6;AEROPARQUE AERO
16/2/2023;30.5;12.0;LAS LOMITAS
16/2/2023;23.2;1.6;RIO GRANDE
17/2/2023;33.1;7.0;AEROPARQUE AERO
17/2/2023;37.8;6.9;LAS LOMITAS
17/2/2023;37.3;0.8;RIO GRANDE
18/2/2023;39.3;1.4;AEROPARQUE AERO
18/2/2023;20.7;5.0;LAS LOMITAS
18/2/2023;27.0;8.4;RIO GRANDE
19/2/2023;21.9;12.3;AEROPARQUE AERO
19/2/2023;35.3;9.1;LAS LOMITAS
19/2/2023;33.2;0.5;RIO GRANDE
20/2/2023;34.1;9.3;AEROPARQUE AERO
20/2/2023;26.4;7.5;LAS LOMITAS
20/2/2023;34.4;4.5;RIO GRANDE
21/2/2023;20.9;3.3;AEROPARQUE AERO
21/2/2023;31.1;14.9;LAS LOMITAS
21/2/2023;21.3;15.2;RIO GRANDE
22/2/2023;36.5;18.8;AEROPARQUE AERO
22/2/2023;38.9;3.8;LAS LOMITAS
22/2/2023;32.9;0.3;RIO GRANDE
23/2/2023;26.7;8.7;AEROPARQUE AERO
23/2/2023;30.3;7.7;LAS LOMITAS
23/2/2023;21.2;13.4;RIO GRANDE
24/2/2023;20.1;17.1;AEROPARQUE AERO
24/2/2023;30.7;10.3;LAS LOMITAS
24/2/2023;29.2;18.3;RIO GRANDE
25/2/2023;34.5;9.9;AEROPARQUE AERO
25/2/2023;32.8;9.7;LAS LOMITAS
25/2/2023;35.4;12.2;RIO GRANDE
26/2/2023;20.0;15.4;AEROPARQUE AERO
26/2/2023;36.3;5.3;LAS LOMITAS
26/2/2023;20.9;1.6;RIO GRANDE
27/2/2023;28.4;19.7;AEROPARQUE AERO
27/2/2023;29.8;8.1;LAS LOMITAS
27/2/2023;23.7;13.4;RIO GRANDE
28/2/2023;27.0;1.3;AEROPARQUE AERO
28/2/2023;36.6;2.3;LAS LOMITAS
28/2/2023;26.3;14.2;RIO GRANDE
1/3/2023;36.7;3.6;AEROPARQUE AERO
1/3/2023;24.7;10.9;LAS LOMITAS
1/3/2023;24.5;13.2;RIO GRANDE
2/3/2023;28.4;2.1;AEROPARQUE AERO
2/3/2023;31.1;0.7;LAS LOMITAS
2/3/2023;39.4;1.4;RIO GRANDE
3/3/2023;34.7;15.0;AEROPARQUE AERO
3/3/2023;36.0;2.5;LAS LOMITAS
3/3/2023;23.0;8.1;RIO GRANDE
4/3/2023;26.0;3.9;AEROPARQUE AERO
4/3/2023;28.4;18.4;LAS LOMITAS
4/3/2023;32.4;10.5;RIO GRANDE
5/3/2023;22.3;19.0;AEROPARQUE AERO
5/3/2023;35.9;1.1;LAS LOMITAS
5/3/2023;33.2;6.0;RIO GRANDE
6/3/2023;28.4;14.4;AEROPARQUE AERO
6/3/2023;32.0;5.0;LAS LOMITAS
6/3/2023;39.7;13.8;RIO GRANDE
7/3/2023;27.8;7.1;AEROPARQUE AERO
7/3/2023;33.6;11.2;LAS LOMITAS
7/3/2023;32.1;18.0;RIO GRANDE
8/3/2023;32.0;0.5;AEROPARQUE AERO
8/3/2023;35.7;19.8;LAS LOMITAS
8/3/2023;23.8;9.6;RIO GRANDE
9/3/2023;34.3;17.6;AEROPARQUE AERO
9/3/2023;30.3;7.7;LAS LOMITAS
9/3/2023;24.8;14.2;RIO GRANDE
10/3/2023;34.2;9.2;AEROPARQUE AERO
10/3/2023;23.9;2.7;LAS LOMITAS
10/3/2023;22.1;2.3;RIO GRANDE
11/3/2023;36.0;17.2;AEROPARQUE AERO
11/3/2023;38.3;2.6;LAS LOMITAS
11/3/2023;28.1;2.0;RIO GRANDE
12/3/2023;34.8;17.8;AEROPARQUE AERO
12/3/2023;21.2;3.9;LAS LOMITAS
12/3/2023;32.2;8.5;RIO GRANDE
13/3/2023;25.8;3.6;AEROPARQUE AERO
13/3/2023;21.6;6.6;LAS LOMITAS
13/3/2023;36.2;0.5;RIO GRANDE
14/3/2023;33.8;19.4;AEROPARQUE AERO
14/3/2023;26.1;1.7;LAS LOMITAS
14/3/2023;39.7;19.7;RIO GRANDE
15/3/2023;34.7;3.3;AEROPARQUE AERO
15/3/2023;36.9;18.8;LAS LOMITAS
15/3/2023;23.0;1.9;RIO GRANDE
16/3/2023;20.0;11.0;AEROPARQUE AERO
16/3/2023;21.6;4.9;LAS LOMITAS
16/3/2023;21.3;18.1;RIO GRANDE
17/3/2023;35.2;19.7;AEROPARQUE AERO
17/3/2023;30.9;2.0;LAS LOMITAS
17/3/2023;32.4;13.2;RIO GRANDE
18/3/2023;24.8;9.9;AEROPARQUE AERO
18/3/2023;27.8;0.4;LAS LOMITAS
18/3/2023;23.5;9.2;RIO GRANDE
19/3/2023;29.9;6.0;AEROPARQUE AERO
19/3/2023;22.8;1.9;LAS LOMITAS
19/3/2023;20.7;10.2;RIO GRANDE
20/3/2023;27.7;10.3;AEROPARQUE AERO
20/3/2023;35.8;13.1;LAS LOMITAS
20/3/2023;39.9;11.0;RIO GRANDE
21/3/2023;37.3;18.3;AEROPARQUE AERO
21/3/2023;26.2;3.8;LAS LOMITAS
21/3/2023;26.2;0.9;RIO GRANDE
22/3/2023;38.3;15.1;AEROPARQUE AERO
22/3/2023;22.9;0.9;LAS LOMITAS
22/3/2023;34.2;13.1;RIO GRANDE
23/3/2023;29.5;13.9;AEROPARQUE AERO
23/3/2023;26.5;5.4;LAS LOMITAS
23/3/2023;39.3;7.7;RIO GRANDE
24/3/2023;34.7;8.8;AEROPARQUE AERO
24/3/2023;32.0;9.4;LAS LOMITAS
24/3/2023;22.8;2.0;RIO GRANDE
25/3/2023;38.0;1.3;AEROPARQUE AERO
25/3/2023;20.8;18.8;LAS LOMITAS
25/3/2023;31.1;7.0;RIO GRANDE
26/3/2023;32.9;0.1;AEROPARQUE AERO
26/3/2023;39.3;11.4;LAS LOMITAS
26/3/2023;23.8;6.7;RIO GRANDE
27/3/2023;20.3;16.9;AEROPARQUE AERO
27/3/2023;27.9;11.5;LAS LOMITAS
27/3/2023;39.5;8.1;RIO GRANDE
28/3/2023;39.9;7.3;AEROPARQUE AERO
28/3/2023;35.7;6.7;LAS LOMITAS
28/3/2023;30.9;16.5;RIO GRANDE
29/3/2023;38.1;6.0;AEROPARQUE AERO
29/3/2023;24.8;0.1;LAS LOMITAS
29/3/2023;31.6;7.2;RIO GRANDE
30/3/2023;33.3;6.3;AEROPARQUE AERO
30/3/2023;31.6;7.3;LAS LOMITAS
30/3/2023;37.0;19.4;RIO GRANDE
31/3/2023;21.5;19.3;AEROPARQUE AERO
31/3/2023;39.5;17.0;LAS LOMITAS
31/3/2023;26.6;8.7;RIO GRANDE
1/4/2023;23.1;12.8;AEROPARQUE AERO
1/4/2023;36.7;8.3;LAS LOMITAS
1/4/2023;36.8;19.4;RIO GRANDE
2/4/2023;22.8;10.9;AEROPARQUE AERO
2/4/2023;23.6;17.5;LAS LOMITAS
2/4/2023;31.8;5.0;RIO GRANDE
3/4/2023;35.5;19.7;AEROPARQUE AERO
3/4/2023;29.6;11.8;LAS LOMITAS
3/4/2023;24.4;13.2;RIO GRANDE
4/4/2023;36.3;12.0;AEROPARQUE AERO
4/4/2023;36.9;8.7;LAS LOMITAS
4/4/2023;39.4;12.6;RIO GRANDE
5/4/2023;30.9;14.9;AEROPARQUE AERO
5/4/2023;35.8;2.4;LAS LOMITAS
5/4/2023;35.8;12.4;RIO GRANDE
6/4/2023;23.1;17.5;AEROPARQUE AERO
6/4/2023;31.1;15.4;LAS LOMITAS
6/4/2023;30.4;7.0;RIO GRANDE
7/4/2023;31.3;2.6;AEROPARQUE AERO
7/4/2023;24.3;17.0;LAS LOMITAS
7/4/2023;31.0;7.2;RIO GRANDE
8/4/2023;21.3;5.2;AEROPARQUE AERO
8/4/2023;39.9;13.1;LAS LOMITAS
8/4/2023;29.8;6.2;RIO GRANDE
9/4/2023;21.4;13.4;AEROPARQUE AERO
9/4/2023;20.9;6.9;LAS LOMITAS
9/4/2023;30.9;18.5;RIO GRANDE
10/4/2023;28.1;13.4;AEROPARQUE AERO
10/4/2023;37.1;7.2;LAS LOMITAS
10/4/2023;26.6;11.8;RIO GRANDE
11/4/2023;36.1;5.2;AEROPARQUE AERO
11/4/2023;39.8;10.2;LAS LOMITAS
11/4/2023;30.5;14.9;RIO GRANDE
12/4/2023;23.8;6.5;AEROPARQUE AERO
12/4/2023;24.5;17.2;LAS LOMITAS
12/4/2023;38.0;16.6;RIO GRANDE
13/4/2023;23.0;2.0;AEROPARQUE AERO
13/4/2023;28.8;11.0;LAS LOMITAS
13/4/2023;36.9;4.9;RIO GRANDE
14/4/2023;30.5;17.6;AEROPARQUE AERO
14/4/2023;33.9;2.5;LAS LOMITAS
14/4/2023;23.1;7.9;RIO GRANDE
15/4/2023;29.0;9.6;AEROPARQUE AERO
15/4/2023;25.0;2.8;LAS LOMITAS
15/4/2023;38.5;13.2;RIO GRANDE
16/4/2023;23.1;18.0;AEROPARQUE AERO
16/4/2023;21.1;3.9;LAS LOMITAS
16/4/2023;25.0;8.1;RIO GRANDE
17/4/2023;23.7;5.0;AEROPARQUE AERO
17/4/2023;32.0;9.2;LAS LOMITAS
17/4/2023;24.5;13.6;RIO GRANDE
18/4/2023;21.2;13.3;AEROPARQUE AERO
18/4/2023;24.0;16.4;LAS LOMITAS
18/4/2023;34.4;1.0;RIO GRANDE
19/4/2023;32.5;2.7;AEROPARQUE AERO
19/4/2023;22.8;2.8;LAS LOMITAS
19/4/2023;34.0;8.6;RIO GRANDE
20/4/2023;28.2;10.2;AEROPARQUE AERO
20/4/2023;26.5;4.7;LAS LOMITAS
20/4/2023;34.6;15.9;RIO GRANDE
21/4/2023;22.2;10.5;AEROPARQUE AERO
21/4/2023;30.5;5.6;LAS LOMITAS
21/4/2023;25.6;11.2;RIO GRANDE
22/4/2023;38.1;8.5;AEROPARQUE AERO
22/4/2023;23.4;13.6;LAS LOMITAS
22/4/2023;32.5;6.0;RIO GRANDE
23/4/2023;28.2;2.3;AEROPARQUE AERO
23/4/2023;35.4;10.6;LAS LOMITAS
23/4/2023;36.4;7.8;RIO GRANDE
24/4/2023;36.8;3.2;AEROPARQUE AERO
24/4/2023;31.5;11.4;LAS LOMITAS
24/4/2023;34.8;11.0;RIO GRANDE
25/4/2023;28.5;1.3;AEROPARQUE AERO
25/4/2023;29.3;19.9;LAS LOMITAS
25/4/2023;34.4;9.1;RIO GRANDE
26/4/2023;21.3;13.7;AEROPARQUE AERO
26/4/2023;21.2;16.1;LAS LOMITAS
26/4/2023;36.7;13.4;RIO GRANDE
27/4/2023;28.1;1.4;AEROPARQUE AERO
27/4/2023;35.6;8.3;LAS LOMITAS
27/4/2023;37.0;6.0;RIO GRANDE
28/4/2023;36.8;14.3;AEROPARQUE AERO
28/4/2023;30.1;2.8;LAS LOMITAS
28/4/2023;23.2;11.9;RIO GRANDE
29/4/2023;27.9;18.2;AEROPARQUE AERO
29/4/2023;32.1;19.6;LAS LOMITAS
29/4/2023;21.8;17.2;RIO GRANDE
30/4/2023;31.5;14.4;AEROPARQUE AERO
30/4/2023;26.3;0.1;LAS LOMITAS
30/4/2023;31.3;7.0;RIO GRANDE
1/5/2023;22.7;5.9;AEROPARQUE AERO
1/5/2023;31.5;17.6;LAS LOMITAS
1/5/2023;37.7;12.8;RIO GRANDE
2/5/2023;39.7;11.3;AEROPARQUE AERO
2/5/2023;33.7;2.0;LAS LOMITAS
2/5/2023;33.3;5.2;RIO GRANDE
3/5/2023;38.9;7.1;AEROPARQUE AERO
3/5/2023;24.8;17.0;LAS LOMITAS
3/5/2023;30.8;19.0;RIO GRANDE
4/5/2023;21.9;6.8;AEROPARQUE AERO
4/5/2023;27.8;14.8;LAS LOMITAS
4/5/2023;23.4;1.0;RIO GRANDE
5/5/2023;25.1;14.2;AEROPARQUE AERO
5/5/2023;25.9;11.0;LAS LOMITAS
5/5/2023;35.4;5.0;RIO GRANDE
6/5/2023;20.4;9.1;AEROPARQUE AERO
6/5/2023;32.1;19.5;LAS LOMITAS
6/5/2023;33.7;2.9;RIO GRANDE
7/5/2023;34.2;9.3;AEROPARQUE AERO
7/5/2023;31.0;18.4;LAS LOMITAS
7/5/2023;24.9;4.9;RIO GRANDE
8/5/2023;37.6;4.5;AEROPARQUE AERO
8/5/2023;23.0;11.7;LAS LOMITAS
8/5/2023;27.6;14.5;RIO GRANDE
9/5/2023;20.7;9.1;AEROPARQUE AERO
9/5/2023;25.7;2.9;LAS LOMITAS
9/5/2023;30.4;1.8;RIO GRANDE
10/5/2023;24.3;2.4;AEROPARQUE AERO
10/5/2023;23.6;2.3;LAS LOMITAS
10/5/2023;22.2;19.0;RIO GRANDE
11/5/2023;28.4;16.9;AEROPARQUE AERO
11/5/2023;22.6;12.0;LAS LOMITAS
11/5/2023;24.4;11.3;RIO GRANDE
12/5/2023;26.4;11.1;AEROPARQUE AERO
12/5/2023;40.0;15.8;LAS LOMITAS
12/5/2023;31.9;10.1;RIO GRANDE
13/5/2023;36.1;3.9;AEROPARQUE AERO
13/5/2023;21.5;7.3;LAS LOMITAS
13/5/2023;25.1;16.1;RIO GRANDE
14/5/2023;27.5;7.5;AEROPARQUE AERO
14/5/2023;33.6;14.5;LAS LOMITAS
14/5/2023;22.2;15.9;RIO GRANDE
15/5/2023;20.1;14.6;AEROPARQUE AERO
15/5/2023;24.4;16.5;LAS LOMITAS
15/5/2023;38.2;10.0;RIO GRANDE
16/5/2023;30.0;19.6;AEROPARQUE AERO
16/5/2023;25.7;5.0;LAS LOMITAS
16/5/2023;39.1;15.1;RIO GRANDE
17/5/2023;27.4;5.6;AEROPARQUE AERO
17/5/2023;31.8;13.8;LAS LOMITAS
17/5/2023;29.2;0.3;RIO GRANDE
18/5/2023;39.5;18.4;AEROPARQUE AERO
18/5/2023;29.1;0.4;LAS LOMITAS
18/5/2023;39.4;11.7;RIO GRANDE
19/5/2023;20.8;15.6;AEROPARQUE AERO
19/5/2023;28.5;4.3;LAS LOMITAS
19/5/2023;36.3;7.5;RIO GRANDE
20/5/2023;29.3;0.0;AEROPARQUE AERO
20/5/2023;33.4;10.5;LAS LOMITAS
20/5/2023;36.9;18.9;RIO GRANDE
21/5/2023;32.3;13.1;AEROPARQUE AERO
21/5/2023;24.2;7.8;LAS LOMITAS
21/5/2023;21.0;10.0;RIO GRANDE
22/5/2023;39.0;17.1;AEROPARQUE AERO
22/5/2023;36.4;3.3;LAS LOMITAS
22/5/2023;23.9;1.3;RIO GRANDE
23/5/2023;24.8;0.3;AEROPARQUE AERO
23/5/2023;35.3;17.7;LAS LOMITAS
23/5/2023;28.0;18.4;RIO GRANDE
24/5/2023;39.6;16.3;AEROPARQUE AERO
24/5/2023;31.3;9.2;LAS LOMITAS
24/5/2023;38.8;14.9;RIO GRANDE
25/5/2023;32.8;2.3;AEROPARQUE AERO
25/5/2023;20.2;16.7;LAS LOMITAS
25/5/2023;36.0;10.8;RIO GRANDE
26/5/2023;38.8;15.8;AEROPARQUE AERO
26/5/2023;36.8;1.7;LAS LOMITAS
26/5/2023;20.5;18.0;RIO GRANDE
27/5/2023;35.6;6.2;AEROPARQUE AERO
27/5/2023;29.8;14.2;LAS LOMITAS
27/5/2023;27.2;2.8;RIO GRANDE
28/5/2023;38.9;16.3;AEROPARQUE AERO
28/5/2023;37.4;15.6;LAS LOMITAS
28/5/2023;36.4;17.0;RIO GRANDE
29/5/2023;32.5;9.9;AEROPARQUE AERO
29/5/2023;31.6;14.3;LAS LOMITAS
29/5/2023;38.1;11.7;RIO GRANDE
30/5/2023;21.8;9.7;AEROPARQUE AERO
30/5/2023;32.7;0.4;LAS LOMITAS
30/5/2023;21.0;7.8;RIO GRANDE
31/5/2023;30.2;3.9;AEROPARQUE AERO
31/5/2023;20.4;6.9;LAS LOMITAS
31/5/2023;32.2;10.3;RIO GRANDE
1/6/2023;37.1;14.5;AEROPARQUE AERO
1/6/2023;28.4;12.2;LAS LOMITAS
1/6/2023;38.5;2.4;RIO GRANDE
2/6/2023;33.3;6.5;AEROPARQUE AERO
2/6/2023;38.9;18.9;LAS LOMITAS
2/6/2023;33.2;1.4;RIO GRANDE
3/6/2023;34.2;15.9;AEROPARQUE AERO
3/6/2023;22.9;11.3;LAS LOMITAS
3/6/2023;28.0;11.2;RIO GRANDE
4/6/2023;35.2;14.8;AEROPARQUE AERO
4/6/2023;31.5;2.6;LAS LOMITAS
4/6/2023;22.7;0.0;RIO GRANDE
5/6/2023;24.4;19.5;AEROPARQUE AERO
5/6/2023;27.0;10.7;LAS LOMITAS
5/6/2023;29.6;17.6;RIO GRANDE
6/6/2023;29.3;6.1;AEROPARQUE AERO
6/6/2023;39.5;10.3;LAS LOMITAS
6/6/2023;34.0;8.9;RIO GRANDE
7/6/2023;24.5;13.4;AEROPARQUE AERO
7/6/2023;26.3;7.7;LAS LOMITAS
7/6/2023;31.1;8.0;RIO GRANDE
8/6/2023;31.0;18.8;AEROPARQUE AERO
8/6/2023;34.2;1.5;LAS LOMITAS
8/6/2023;26.8;9.0;RIO GRANDE
9/6/2023;39.9;15.5;AEROPARQUE AERO
9/6/2023;37.3;17.9;LAS LOMITAS
9/6/2023;32.6;19.7;RIO GRANDE
10/6/2023;22.5;18.3;AEROPARQUE AERO
10/6/2023;26.2;14.0;LAS LOMITAS
10/6/2023;22.1;10.7;RIO GRANDE
11/6/2023;35.1;1.8;AEROPARQUE AERO
11/6/2023;34.8;16.0;LAS LOMITAS
11/6/2023;22.1;17.8;RIO GRANDE
12/6/2023;31.3;18.5;AEROPARQUE AERO
12/6/2023;35.4;19.7;LAS LOMITAS
12/6/2023;21.6;14.2;RIO GRANDE
13/6/2023;24.2;10.8;AEROPARQUE AERO
13/6/2023;26.7;12.6;LAS LOMITAS
13/6/2023;35.6;19.8;RIO GRANDE
14/6/2023;33.9;16.8;AEROPARQUE AERO
14/6/2023;39.4;3.5;LAS LOMITAS
14/6/2023;36.2;0.3;RIO GRANDE
15/6/2023;38.1;13.6;AEROPARQUE AERO
15/6/2023;26.5;13.2;LAS LOMITAS
15/6/2023;21.0;19.4;RIO GRANDE
16/6/2023;21.1;14.1;AEROPARQUE AERO
16/6/2023;32.0;3.9;LAS LOMITAS
16/6/2023;27.7;13.4;RIO GRANDE
17/6/2023;23.5;6.8;AEROPARQUE AERO
17/6/2023;36.7;6.2;LAS LOMITAS
17/6/2023;22.6;16.0;RIO GRANDE
18/6/2023;33.1;14.5;AEROPARQUE AERO
18/6/2023;25.1;10.4;LAS LOMITAS
18/6/2023;29.6;5.9;RIO GRANDE
19/6/2023;24.1;1.1;AEROPARQUE AERO
19/6/2023;25.3;11.1;LAS LOMITAS
19/6/2023;38.2;13.0;RIO GRANDE
20/6/2023;22.8;15.5;AEROPARQUE AERO
20/6/2023;39.7;4.6;LAS LOMITAS
20/6/2023;30.8;1.5;RIO GRANDE
21/6/2023;23.6;17.6;AEROPARQUE AERO
21/6/2023;31.4;13.0;LAS LOMITAS
21/6/2023;32.6;19.3;RIO GRANDE
22/6/2023;37.6;7.4;AEROPARQUE AERO
22/6/2023;28.2;18.3;LAS LOMITAS
22/6/2023;26.0;10.0;RIO GRANDE
23/6/2023;37.4;0.9;AEROPARQUE AERO
23/6/2023;24.9;14.7;LAS LOMITAS
23/6/2023;39.2;8.9;RIO GRANDE
24/6/2023;39.7;18.3;AEROPARQUE AERO
24/6/2023;35.5;1.2;LAS LOMITAS
24/6/2023;26.5;6.0;RIO GRANDE
25/6/2023;36.9;19.4;AEROPARQUE AERO
25/6/2023;27.3;4.2;LAS LOMITAS
25/6/2023;34.5;0.9;RIO GRANDE
26/6/2023;40.0;18.5;AEROPARQUE AERO
26/6/2023;26.9;0.4;LAS LOMITAS
26/6/2023;27.9;3.7;RIO GRANDE
27/6/2023;37.4;12.9;AEROPARQUE AERO
27/6/2023;31.6;11.3;LAS LOMITAS
27/6/2023;29.3;17.2;RIO GRANDE
28/6/2023;38.4;12.7;AEROPARQUE AERO
28/6/2023;37.0;18.5;LAS LOMITAS
28/6/2023;21.2;15.2;RIO GRANDE
29/6/2023;27.1;9.8;AEROPARQUE AERO
29/6/2023;21.2;16.0;LAS LOMITAS
29/6/2023;25.7;15.0;RIO GRANDE
30/6/2023;37.3;16.5;AEROPARQUE AERO
30/6/2023;31.3;17.2;LAS LOMITAS
30/6/2023;32.9;8.2;RIO GRANDE
1/7/2023;25.1;1.0;AEROPARQUE AERO
1/7/2023;20.1;15.2;LAS LOMITAS
1/7/2023;20.1;18.4;RIO GRANDE
2/7/2023;24.0;15.3;AEROPARQUE AERO
2/7/2023;24.6;3.1;LAS LOMITAS
2/7/2023;21.0;4.6;RIO GRANDE
3/7/2023;23.0;17.6;AEROPARQUE AERO
3/7/2023;37.6;19.5;LAS LOMITAS
3/7/2023;36.2;11.7;RIO GRANDE
4/7/2023;24.8;8.0;AEROPARQUE AERO
4/7/2023;23.1;11.7;LAS LOMITAS
4/7/2023;22.9;8.2;RIO GRANDE
5/7/2023;28.1;7.8;AEROPARQUE AERO
5/7/2023;36.4;4.1;LAS LOMITAS
5/7/2023;37.2;8.2;RIO GRANDE
6/7/2023;35.4;17.1;AEROPARQUE AERO
6/7/2023;20.8;15.1;LAS LOMITAS
6/7/2023;23.3;15.7;RIO GRANDE
7/7/2023;33.0;10.4;AEROPARQUE AERO
7/7/2023;23.4;0.8;LAS LOMITAS
7/7/2023;23.1;7.7;RIO GRANDE
8/7/2023;36.4;4.4;AEROPARQUE AERO
8/7/2023;22.5;6.7;LAS LOMITAS
8/7/2023;24.2;13.7;RIO GRANDE
9/7/2023;37.4;9.4;AEROPARQUE AERO
9/7/2023;36.4;5.0;LAS LOMITAS
